seq,tx_type,send_ts_ns,tx_hash,receipt_status,block_number,latency_ms,error,error_stage
61,keep,1775876844909257742,0xcc4567ac587cfb6b800ab7684cc2016fdef7fc562d542d34ef580a492e0fc202,0x1,0x14e,917.754,,
62,keep,1775876846155774002,0xe986af9af358e64f3f28b9caf2fd70113308345773253dfe61bc17703e69b86a,0x1,0x14f,945.129,,
63,keep,1775876847486810543,0x2f5863f19fd19fb4cad0d3f1d5d0fd1e92d342767c96f9661f4d1465d0df7080,0x1,0x150,970.012,,
64,keep,1775876848834624791,0xca91d6d8f377a5c1f9ce4b07c528149b9e670be0b02f40e05768ddd3a1704352,0x1,0x151,915.052,,
65,keep,1775876850088964406,0x82efacec94e44bfcb1b6907ac8d74e955608b0e7f243870ea92bd5db6f34f7e4,0x1,0x152,927.394,,
66,keep,1775876851353221960,0xd3abede494a42541fd032ffd58849f5de9d1913cc5ec8fcbda1db315f0f9315b,0x1,0x153,962.057,,
67,keep,1775876852643878863,0xdc37350817cacd9970cdc2f31b467a337fa08c9dd256542cca2a261f0863146d,0x1,0x154,949.163,,
68,keep,1775876853927687572,0x3de5a386b40fe333cc6ca929ed4c5ed634b15e30a3404ea1ed9cf302caa8093f,0x1,0x155,942.414,,
69,keep,1775876855279565586,0xe909a369b330494bbd3d63d8d42d05e013444e748d8ede91c4a9aaf48ff7578e,0x1,0x156,932.644,,
70,keep,1775876856564036978,0xf49f2349122a0c0364410a2318db89099ca93994a64c0f0a695ec94020332e75,0x1,0x157,923.69,,
71,keep,1775876857797899120,0x0bcb81f70e9ec02cda451ffd9981641471cf40d5027cc1497a212c770ce82f21,0x1,0x158,960.919,,
72,keep,1775876859125102730,0xd1691a1357d8e75dee9934e78736e3fcd097d74d82b22de5709e93d5e5d24ec3,0x1,0x159,941.877,,
73,keep,1775876860403912450,0x1aed6ced713baca87e56388c92f6743371f1689afe5f23bb546ba8ab2f63125b,0x1,0x15a,932.261,,
74,keep,1775876861665130643,0x6c2234e1c1ad217fc5b07111faa5d2164f69348b3fbc7cfd883d08e38690d5e3,0x1,0x15b,932.222,,
