seq,tx_type,send_ts_ns,tx_hash,receipt_status,block_number,latency_ms,error,error_stage
86,keep,1775876586422302556,0x2ed29740d6a16db070e1171dda88d181497ba6cac3b358c030f0e4453437701c,0x1,0x9e,909.4,,
87,keep,1775876587675908288,0x266617f05e5fbeee0233e07b8ee245e2e9ea62f5d555441dc2e51cf676a3d5a0,0x1,0x9f,921.485,,
88,keep,1775876588927369106,0x525aff00c2553a8551efbecf724d4d1f573ed4923a87965fac92729a608c50e4,0x1,0xa0,918.22,,
89,keep,1775876590182858262,0xe39093e33cefa687259e45a8ac6d0551e9f6c2b14815ca82bde194e56b4b4385,0x1,0xa1,923.773,,
90,keep,1775876591437871029,0x92ab95c4fa78f079e60b988f1fd0946298d45e5d6e86910ac50f41ef26e2a497,0x1,0xa2,914.57,,
91,keep,1775876592673844316,0x604c2dfd785c7a1c09902f60b6b384ba7e45fca4971a2c6eefb3388ca3fe4376,0x1,0xa3,926.287,,
92,keep,1775876593970103885,0x695d75024328c1d924e153118fd697dfc1a44031997f634b28cc78488204fe71,0x1,0xa4,894.775,,
93,keep,1775876595222039173,0x774b7bd11df6384e0d8232b8daf7b804eacbc1790aad19b255db171268b521f2,0x1,0xa5,928.724,,
94,keep,1775876596496934877,0x2d93ec84562c8a7dc63064cb66073c52309ca6188aa2c5733b96afa0b7866cbe,0x1,0xa7,911.239,,
95,keep,1775876597751039977,0xac3753954501fcfef22983fd43bb9e2b3024bc403d762917b6fdcb4b4cb79f86,0x1,0xa8,916.949,,
96,keep,1775876599025715924,0xb9521858befd132dfd9329bb4672bb6926035e15d6feef19df7d9eb821f975c4,0x1,0xa9,924.455,,
97,keep,1775876600289399772,0x41337a6249c810844ad877bf5c0ce4b6c84158fe434942ddd17a27f52796880a,0x1,0xaa,903.055,,
98,keep,1775876601527978423,0xc02d701d01a1d99cf1dee3a1e0c2b6c0e07cc2eebbb5feab8325b28c4d0ee7ec,0x1,0xab,919.766,,
99,keep,1775876602791184337,0xf5c8dd6c89c35eb4fa50100fa998e5e5c13b95235c4be9bef88f7b9f17ef42cd,0x1,0xac,921.692,,
100,keep,1775876604058501934,0x5e78090acc0256584b19c8e3e087fe8971de4defa8b5dff60b2a35f434ef33b7,0x1,0xad,928.943,,
